Size,Number Of Revisions(numNR),Number Of DefectFixes(NumFix),Number Of Comment Lines In Class,totalInvokedClasses,Number Of Methods,Number Of Java Imports, Number Of Api Imports,Number Of Package Imports,Number Of Authors (numAuth),CHURN value,CHURN MAX,CHURN Averange,LOC touched value,LOC added MAX,LOC added Averange,LOC deleted MAX,LOC deleted Averange,Is Buggy 
24,2,0,1,0,0,0,0,0,1,48,24,24.0,48,24,24.0,0,24.0,NO
25,3,0,2,0,0,0,0,0,1,59,28,19.666666666666668,59,28,18.666666666666668,3,18.666666666666668,NO
339,12,0,22,8,19,10,3,1,1,647,300,53.916666666666664,813,300,60.5,32,60.5,NO
725,15,0,40,26,50,12,6,0,1,1204,451,80.26666666666667,1648,451,94.13333333333334,80,94.13333333333334,NO
24,2,0,1,0,0,0,0,0,1,48,24,24.0,48,24,24.0,0,24.0,NO
218,5,0,24,7,8,8,0,4,1,426,208,85.2,466,208,89.2,10,89.2,YES
193,5,0,18,6,4,10,0,4,1,376,183,75.2,402,183,77.8,5,77.8,YES
32,2,0,2,0,3,1,0,0,1,64,32,32.0,64,32,32.0,0,32.0,NO
36,2,0,6,0,0,1,0,0,1,72,36,36.0,72,36,36.0,0,36.0,YES
36,3,0,5,0,0,0,0,0,1,75,37,25.0,75,37,24.666666666666668,1,24.666666666666668,NO
279,9,0,8,4,14,6,0,5,1,543,250,60.333333333333336,569,250,61.0,11,61.0,YES
462,14,0,13,4,26,6,1,8,1,883,265,63.07142857142857,1483,265,78.92857142857143,169,78.92857142857143,YES
252,8,0,10,2,23,5,0,7,1,419,164,52.375,541,164,59.875,31,59.875,YES
24,1,0,3,0,0,0,0,0,1,24,24,24.0,24,24,24.0,0,24.0,NO
28,2,0,3,0,0,1,0,1,1,56,28,28.0,56,28,28.0,0,28.0,NO
57,5,0,2,1,3,1,2,7,1,114,57,22.8,144,57,25.8,7,25.8,NO
54,4,0,5,0,3,1,0,6,1,107,53,26.75,135,53,30.25,9,30.25,NO
300,2,0,3,5,27,4,0,3,1,310,305,155.0,310,305,152.5,5,152.5,NO
250,2,0,3,2,23,3,0,2,1,282,266,141.0,282,266,133.0,16,133.0,NO
622,1,0,30,5,28,5,0,3,1,622,622,622.0,622,622,622.0,0,622.0,YES
37,4,0,2,0,0,1,0,1,1,79,39,19.75,85,39,20.25,3,20.25,NO
35,4,0,2,0,0,1,0,1,1,73,36,18.25,79,36,18.75,3,18.75,NO
287,2,0,4,1,2,3,0,2,1,287,279,143.5,291,279,144.5,2,144.5,NO
275,2,0,2,1,3,3,0,2,1,275,269,137.5,281,269,139.0,3,139.0,NO
383,1,0,5,4,3,3,0,3,1,383,383,383.0,383,383,383.0,0,383.0,NO
223,1,0,5,2,9,1,0,2,1,223,223,223.0,223,223,223.0,0,223.0,NO
489,1,0,6,3,5,1,0,3,1,489,489,489.0,489,489,489.0,0,489.0,NO
358,1,0,7,3,25,4,0,3,1,358,358,358.0,358,358,358.0,0,358.0,NO
225,1,0,2,2,22,3,0,3,1,225,225,225.0,225,225,225.0,0,225.0,NO
40,3,0,2,0,1,1,0,0,1,92,44,30.666666666666668,92,44,29.333333333333332,4,29.333333333333332,NO
86,5,0,5,1,4,5,0,0,1,155,69,31.0,189,69,34.4,16,34.4,NO
87,3,0,4,0,5,3,0,0,1,174,87,58.0,176,87,58.333333333333336,1,58.333333333333336,NO
183,7,0,17,10,7,6,2,13,1,288,105,41.142857142857146,382,105,47.857142857142854,25,47.857142857142854,NO
174,8,0,11,11,2,3,2,7,1,298,124,37.25,378,124,42.25,24,42.25,NO
110,4,0,2,6,4,6,2,0,1,244,118,61.0,294,118,65.25,26,65.25,NO
93,3,0,5,0,3,5,2,0,1,180,87,60.0,180,87,60.0,0,60.0,NO
42,3,0,2,0,1,3,0,0,1,82,40,27.333333333333332,82,40,27.333333333333332,0,27.333333333333332,NO
30,1,0,3,0,0,1,0,1,1,30,30,30.0,30,30,30.0,0,30.0,YES
244,8,0,11,4,0,11,2,10,1,440,194,55.0,500,194,58.625,13,58.625,YES
118,7,0,3,2,7,4,0,4,1,246,92,35.142857142857146,336,92,39.0,41,39.0,YES
67,7,0,2,1,5,2,0,6,1,153,61,21.857142857142858,187,61,22.571428571428573,17,22.571428571428573,YES
85,4,0,3,3,4,5,0,9,1,162,77,40.5,186,77,43.5,7,43.5,NO
124,7,0,5,3,5,5,0,11,1,244,118,34.857142857142854,282,118,37.42857142857143,13,37.42857142857143,YES
105,3,0,6,3,6,5,5,1,1,189,84,63.0,203,84,65.33333333333333,7,65.33333333333333,NO
28,3,0,2,0,1,2,0,0,1,56,28,18.666666666666668,62,28,19.666666666666668,3,19.666666666666668,NO
269,11,0,16,7,12,5,2,3,1,500,225,45.45454545454545,556,225,47.72727272727273,12,47.72727272727273,YES
48,7,0,2,0,3,0,0,3,1,379,125,54.142857142857146,433,125,43.285714285714285,88,43.285714285714285,YES
36,5,0,2,0,1,0,0,3,1,93,43,18.6,111,43,19.0,6,19.0,YES
40,1,0,2,0,2,0,0,2,1,40,40,40.0,40,40,40.0,0,40.0,NO
28,1,0,2,0,0,0,0,2,1,28,28,28.0,28,28,28.0,0,28.0,NO
28,3,0,1,0,0,0,0,1,1,62,30,20.666666666666668,62,30,20.0,2,20.0,NO
64,1,0,2,0,2,0,0,1,1,64,64,64.0,64,64,64.0,0,64.0,NO
56,3,0,3,3,0,2,0,8,1,109,53,36.333333333333336,121,53,38.333333333333336,6,38.333333333333336,YES
41,3,0,2,2,0,0,0,5,1,97,46,32.333333333333336,105,46,32.0,9,32.0,YES
80,2,0,2,2,5,1,0,0,1,160,80,80.0,160,80,80.0,0,80.0,NO
24,1,0,1,0,0,0,0,0,1,1,1,1.0,1,1,1.0,0,1.0,NO
25,1,0,2,0,0,0,0,0,1,1,1,1.0,1,1,1.0,0,1.0,NO
341,2,1,22,8,19,10,3,1,1,3,2,1.5,7,3,2.5,1,2.5,NO
728,4,1,40,26,52,12,6,0,1,44,22,11.0,70,23,9.25,32,9.25,YES
24,1,0,1,0,0,0,0,0,1,1,1,1.0,1,1,1.0,0,1.0,NO
218,1,0,24,7,8,8,0,4,1,1,1,1.0,3,2,2.0,1,2.0,YES
206,2,1,19,7,4,11,0,5,1,14,13,7.0,16,13,7.5,1,7.5,YES
34,1,0,2,0,3,3,0,0,1,3,3,3.0,5,4,4.0,1,4.0,NO
36,2,1,6,0,0,1,0,0,1,1,1,0.5,11,3,3.0,3,3.0,NO
36,2,0,5,0,0,0,0,0,1,1,1,0.5,3,1,1.0,1,1.0,NO
26,1,0,3,0,0,0,0,1,1,27,27,27.0,27,27,27.0,0,27.0,NO
428,3,0,18,6,33,6,0,7,1,150,145,50.0,178,155,54.666666666666664,10,54.666666666666664,YES
462,4,1,13,4,26,6,1,8,1,1,1,0.25,21,5,2.75,5,2.75,YES
191,3,1,3,1,14,5,0,6,1,75,68,25.0,101,11,6.666666666666667,79,6.666666666666667,YES
24,1,0,3,0,0,0,0,0,1,0,0,0.0,2,1,1.0,1,1.0,NO
24,2,0,2,0,0,1,0,0,1,6,5,3.0,10,2,1.5,6,1.5,NO
57,1,0,2,1,3,1,2,7,1,1,1,1.0,1,1,1.0,0,1.0,NO
54,1,0,5,0,3,1,0,6,1,1,1,1.0,1,1,1.0,0,1.0,NO
192,3,0,9,4,4,3,0,4,1,192,190,64.0,370,190,93.66666666666667,88,93.66666666666667,NO
300,2,0,3,5,27,4,0,3,1,1,1,0.5,5,2,1.5,1,1.5,NO
250,1,0,3,2,22,3,0,2,1,1,1,1.0,5,3,3.0,2,3.0,NO
627,2,1,30,5,29,5,0,3,1,6,5,3.0,10,5,4.0,2,4.0,NO
37,0,0,2,0,0,1,0,1,0,0,0,0.0,0,0,0.0,0,0.0,NO
35,1,0,2,0,0,1,0,1,1,1,1,1.0,1,1,1.0,0,1.0,NO
279,3,0,4,1,1,3,0,1,1,7,7,2.3333333333333335,17,3,1.6666666666666667,10,1.6666666666666667,NO
274,1,0,2,1,3,3,0,1,1,0,0,0.0,2,1,1.0,1,1.0,NO
398,3,0,2,4,29,3,3,6,1,401,397,133.66666666666666,433,397,138.66666666666666,9,138.66666666666666,NO
240,3,0,2,6,21,4,3,6,1,243,239,81.0,255,239,82.66666666666667,4,82.66666666666667,YES
74,2,0,1,1,2,1,0,4,1,75,74,37.5,75,74,37.5,0,37.5,NO
69,3,0,2,1,2,2,0,1,1,70,52,23.333333333333332,70,52,23.333333333333332,0,23.333333333333332,NO
203,2,0,2,4,8,2,0,4,1,21,20,10.5,163,71,36.0,91,36.0,NO
229,2,0,1,2,24,3,0,6,1,130,129,65.0,280,75,38.0,204,38.0,NO
202,2,0,2,4,21,4,0,6,1,24,23,12.0,186,81,41.0,104,41.0,NO
102,2,0,1,2,2,2,0,2,1,103,102,51.5,103,102,51.5,0,51.5,YES
144,2,0,3,1,6,2,0,1,1,145,144,72.5,149,144,73.5,2,73.5,YES
337,3,0,7,5,5,4,0,3,1,338,337,112.66666666666667,340,337,113.0,1,113.0,NO
94,2,0,1,0,0,1,0,0,1,95,94,47.5,99,94,48.5,2,48.5,NO
382,2,0,11,12,12,5,5,0,1,383,382,191.5,383,382,191.5,0,191.5,YES
138,3,0,2,2,4,3,0,2,1,139,138,46.333333333333336,141,138,46.666666666666664,1,46.666666666666664,NO
40,1,0,2,0,1,1,0,0,1,1,1,1.0,1,1,1.0,0,1.0,NO
86,1,0,5,1,4,5,0,0,1,1,1,1.0,3,2,2.0,1,2.0,NO
90,1,0,4,0,5,5,0,0,1,4,4,4.0,10,7,7.0,3,7.0,NO
149,1,0,1,0,3,3,0,1,1,149,149,149.0,149,149,149.0,0,149.0,NO
74,1,0,1,0,7,0,0,0,1,74,74,74.0,74,74,74.0,0,74.0,NO
231,2,0,17,11,8,7,2,13,1,49,48,24.5,59,53,27.0,5,27.0,NO
221,2,0,11,12,3,8,2,13,1,48,36,24.0,68,40,29.0,6,29.0,NO
110,1,0,2,6,4,6,2,0,1,1,1,1.0,3,2,2.0,1,2.0,NO
94,1,0,5,0,3,6,2,0,1,2,2,2.0,6,4,4.0,2,4.0,NO
42,1,0,2,0,1,3,0,0,1,1,1,1.0,5,3,3.0,2,3.0,NO
36,2,1,2,0,0,5,0,0,1,7,4,3.5,13,6,5.0,2,5.0,NO
304,4,2,14,6,10,12,2,11,1,61,27,15.25,125,40,23.25,14,23.25,YES
117,3,2,2,2,7,3,0,3,1,6,3,2.0,22,6,3.6666666666666665,8,3.6666666666666665,YES
65,7,4,1,1,3,1,0,4,1,34,14,4.857142857142857,62,16,4.285714285714286,18,4.285714285714286,YES
113,4,1,5,3,4,5,0,9,1,29,16,7.25,39,18,8.5,3,8.5,NO
128,3,1,5,3,5,5,0,11,1,5,4,1.6666666666666667,9,5,2.3333333333333335,1,2.3333333333333335,YES
105,1,0,6,3,6,5,5,1,1,1,1,1.0,5,3,3.0,2,3.0,NO
28,1,0,2,0,1,2,0,0,1,1,1,1.0,1,1,1.0,0,1.0,NO
287,4,0,17,7,13,6,2,3,1,19,11,4.75,27,12,5.75,1,5.75,YES
70,2,0,5,1,3,1,0,3,1,71,67,35.5,83,67,38.5,6,38.5,YES
47,2,1,2,0,3,0,0,2,1,0,0,0.0,4,1,1.0,1,1.0,YES
35,2,1,2,0,1,0,0,2,1,0,0,0.0,4,1,1.0,1,1.0,NO
40,2,0,2,0,2,0,0,2,1,1,1,0.5,3,1,1.0,1,1.0,YES
28,1,0,2,0,0,0,0,2,1,1,1,1.0,1,1,1.0,0,1.0,NO
27,2,0,1,0,0,0,0,1,1,2,1,1.0,6,2,1.5,3,1.5,NO
71,2,0,2,0,3,0,0,1,1,8,7,4.0,18,12,6.5,5,6.5,YES
80,5,2,5,3,0,2,0,6,1,25,13,5.0,47,13,7.2,7,7.2,NO
40,2,1,2,2,0,0,0,4,1,0,0,0.0,4,1,1.0,1,1.0,YES
87,2,0,2,2,6,1,0,1,1,7,5,3.5,17,8,6.0,3,6.0,NO
25,1,0,2,0,0,0,0,0,1,1,1,1.0,1,1,1.0,0,1.0,NO
25,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
354,1,0,24,8,21,11,3,1,1,13,13,13.0,17,15,15.0,2,15.0,YES
774,2,0,47,27,57,12,6,0,1,47,46,23.5,145,95,47.5,49,47.5,YES
25,1,0,2,0,0,0,0,0,1,1,1,1.0,1,1,1.0,0,1.0,NO
38,1,1,1,0,0,0,0,0,1,38,38,38.0,38,38,38.0,0,38.0,NO
235,2,1,24,7,9,8,0,4,1,17,9,8.5,39,19,14.0,11,14.0,NO
199,1,1,19,7,4,11,0,5,1,7,7,7.0,25,9,9.0,16,9.0,NO
34,0,0,2,0,3,3,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
36,0,0,6,0,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
36,0,0,5,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
26,0,0,3,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0.0,NO
441,2,1,19,7,34,6,0,7,1,13,12,6.5,13,12,6.5,0,6.5,YES
465,1,0,13,4,27,6,1,8,1,3,3,3.0,7,5,5.0,2,5.0,YES
191,0,0,3,1,14,5,0,6,0,0,0,0.0,0,0,0.0,0,0.0,YES
24,0,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
24,0,0,2,0,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
52,1,0,2,1,3,1,0,7,1,5,5,5.0,5,0,0.0,5,0.0,NO
54,0,0,5,0,3,1,0,6,0,0,0,0.0,0,0,0.0,0,0.0,NO
192,0,0,9,4,4,3,0,4,0,0,0,0.0,0,0,0.0,0,0.0,NO
300,0,0,3,5,27,4,0,3,0,0,0,0.0,0,0,0.0,0,0.0,NO
250,0,0,3,2,22,3,0,2,0,0,0,0.0,0,0,0.0,0,0.0,NO
618,1,0,30,5,29,5,0,3,1,9,9,9.0,9,0,0.0,9,0.0,NO
37,0,0,2,0,0,1,0,1,0,0,0,0.0,0,0,0.0,0,0.0,NO
35,0,0,2,0,0,1,0,1,0,0,0,0.0,0,0,0.0,0,0.0,NO
279,0,0,4,1,1,3,0,1,0,0,0,0.0,0,0,0.0,0,0.0,NO
274,0,0,2,1,3,3,0,1,0,0,0,0.0,0,0,0.0,0,0.0,NO
398,0,0,2,4,29,3,3,6,0,0,0,0.0,0,0,0.0,0,0.0,NO
238,1,1,2,6,21,4,3,6,1,2,2,2.0,4,1,1.0,3,1.0,NO
74,0,0,1,1,2,1,0,4,0,0,0,0.0,0,0,0.0,0,0.0,NO
69,0,0,2,1,2,2,0,1,0,0,0,0.0,0,0,0.0,0,0.0,NO
203,0,0,2,4,8,2,0,4,0,0,0,0.0,0,0,0.0,0,0.0,NO
229,0,0,1,2,24,3,0,6,0,0,0,0.0,0,0,0.0,0,0.0,NO
202,0,0,2,4,21,4,0,6,0,0,0,0.0,0,0,0.0,0,0.0,NO
101,1,1,1,2,2,2,0,2,1,1,1,1.0,3,1,1.0,2,1.0,NO
165,1,1,3,1,6,2,0,1,1,21,21,21.0,21,21,21.0,0,21.0,NO
337,0,0,7,5,5,4,0,3,0,0,0,0.0,0,0,0.0,0,0.0,NO
94,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
381,1,1,11,12,12,5,5,0,1,1,1,1.0,1,0,0.0,1,0.0,NO
138,0,0,2,2,4,3,0,2,0,0,0,0.0,0,0,0.0,0,0.0,NO
40,0,0,2,0,1,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
86,0,0,5,1,4,5,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
90,0,0,4,0,5,5,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
78,1,0,2,4,3,5,2,0,1,79,79,79.0,79,79,79.0,0,79.0,NO
84,1,0,5,0,1,6,2,0,1,84,84,84.0,84,84,84.0,0,84.0,NO
59,2,0,4,4,2,1,2,1,1,93,76,46.5,111,76,42.5,26,42.5,NO
111,4,0,6,1,1,9,0,0,1,124,116,31.0,128,116,30.0,6,30.0,NO
149,1,0,1,0,3,3,0,1,1,0,0,0.0,36,18,18.0,18,18.0,NO
74,1,0,1,0,7,0,0,0,1,0,0,0.0,8,4,4.0,4,4.0,NO
230,2,0,14,11,8,7,2,13,1,1,1,0.5,21,8,5.0,9,5.0,NO
208,2,0,10,12,3,7,2,13,1,13,13,6.5,33,8,5.0,21,5.0,NO
55,1,0,2,1,1,3,4,1,1,56,56,56.0,56,56,56.0,0,56.0,NO
29,1,0,4,0,0,0,0,0,1,29,29,29.0,29,29,29.0,0,29.0,NO
110,1,0,2,6,4,6,2,0,1,0,0,0.0,4,2,2.0,2,2.0,NO
96,1,0,5,0,3,6,2,0,1,2,2,2.0,16,9,9.0,7,9.0,NO
42,0,0,2,0,1,3,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
36,0,0,2,0,0,5,0,0,0,0,0,0.0,0,0,0.0,0,0.0,NO
356,2,0,17,6,12,13,2,11,1,51,50,25.5,91,70,35.5,20,35.5,YES
100,1,0,2,2,6,3,0,3,1,17,17,17.0,31,7,7.0,24,7.0,YES
73,1,0,1,1,3,1,0,4,1,8,8,8.0,8,8,8.0,0,8.0,YES
111,1,0,5,3,4,5,0,9,1,2,2,2.0,4,1,1.0,3,1.0,NO
99,1,0,5,3,4,4,0,9,1,29,29,29.0,33,2,2.0,31,2.0,YES
79,1,0,6,2,6,3,5,1,1,26,26,26.0,32,3,3.0,29,3.0,NO
28,1,0,2,0,1,2,0,0,1,0,0,0.0,4,2,2.0,2,2.0,NO
309,3,2,18,8,14,9,0,3,2,22,21,7.333333333333333,332,174,59.0,153,59.0,YES
94,1,0,5,2,4,2,0,4,1,27,27,27.0,29,28,28.0,1,28.0,YES
45,1,0,2,0,3,0,0,2,1,2,2,2.0,14,6,6.0,8,6.0,YES
39,1,0,2,0,1,0,0,2,1,4,4,4.0,8,6,6.0,2,6.0,NO
40,0,0,2,0,2,0,0,2,0,0,0,0.0,0,0,0.0,0,0.0,YES
28,0,0,2,0,0,0,0,2,0,0,0,0.0,0,0,0.0,0,0.0,NO
27,0,0,1,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0.0,NO
71,0,0,2,0,3,0,0,1,0,0,0,0.0,0,0,0.0,0,0.0,YES
80,1,0,5,3,0,2,0,6,1,0,0,0.0,2,1,1.0,1,1.0,NO
40,1,0,2,2,0,0,0,4,1,0,0,0.0,2,1,1.0,1,1.0,YES
87,0,0,2,2,6,1,0,1,0,0,0,0.0,0,0,0.0,0,0.0,NO
28,1,0,2,0,0,0,0,0,1,29,29,29.0,29,29,29.0,0,29.0,NO
28,1,0,2,0,0,0,0,0,1,29,29,29.0,29,29,29.0,0,29.0,NO
387,3,0,29,8,26,11,3,1,2,390,388,130.0,398,388,131.0,3,131.0,NO
1087,7,2,57,31,77,16,6,0,3,1087,913,155.28571428571428,1211,913,164.14285714285714,53,164.14285714285714,NO
25,1,0,2,0,0,0,0,0,1,26,26,26.0,26,26,26.0,0,26.0,NO
50,4,0,4,0,1,2,0,0,2,54,39,13.5,80,39,16.25,7,16.25,NO
76,2,0,5,1,1,3,0,1,2,76,70,38.0,76,70,38.0,0,38.0,NO
38,3,0,1,0,0,0,0,0,2,38,37,12.666666666666666,46,37,14.0,3,14.0,NO
168,3,0,8,3,12,4,0,3,1,169,149,56.333333333333336,281,149,75.0,51,75.0,NO
