Rev commit ID,Ticket,Release Name,Creation Date
d9682edfc57911ccb9d70ae41c6627112a96a355,BOOKKEEPER-635,4.2.2,2013-06-26
4a2c740129d506f620dcfbdb5e1e852258a726d2,BOOKKEEPER-646,4.2.2,2013-07-08
61e619c2b2215fca05df3498256e3f0966a668ff,BOOKKEEPER-652,4.2.2,2013-07-20
d3328c5a78137de5416f3d8bc1f269f2ac648e6b,BOOKKEEPER-642,4.2.2,2013-07-05
22509a7a2c8acbd5cce182529169fc0057e55b0d,BOOKKEEPER-663,4.2.2,2013-07-26
d1ad860f8e83530e0d8f1498a35da2e9fbb85962,BOOKKEEPER-604,4.2.2,2013-04-08
94d65d8d2e3239ad0694d3c2252fca0e3dbea8b3,BOOKKEEPER-667,4.2.2,2013-08-06
2179f1bf6d656d7c5f7e89f2eeaaa0732f0b9608,BOOKKEEPER-668,4.2.2,2013-08-06
f41bb6f8b521e26a0a746530e648a9ca2120af51,BOOKKEEPER-624,4.2.2,2013-06-12
c4fd34f0f13a044c0261732ff2dd454acc4b73de,BOOKKEEPER-632,4.2.2,2013-06-20
d8e6972385e6662ddcf398fc2de47622a9bef22d,BOOKKEEPER-649,4.2.2,2013-07-16
98d6dcec7403c523cfd07cf48ed878e1ab13eae0,BOOKKEEPER-580,4.2.2,2013-02-27
441891b2d76b3b0244d00480e0ab70f2d2121d57,BOOKKEEPER-683,4.2.2,2013-09-12
a3575c3ebcb323a53d7a193488453aa44557c97a,BOOKKEEPER-676,4.3.0,2013-08-23
33ea58027b0a3ba160f7ac19d20568709f453f4d,BOOKKEEPER-673,4.3.0,2013-08-21
9602c32f16184e10873d53c269e270e3cd0ebeed,BOOKKEEPER-664,4.3.0,2013-07-29
f345cb9472250eca2b724fa14b8d2c08425b6a2f,BOOKKEEPER-698,4.3.0,2013-10-29
ea4a13a45d8d2102f5f0098e404d3de66777a39b,BOOKKEEPER-700,4.3.0,2013-10-30
67dccebdbee27476657898a370c4f1808231fc4b,BOOKKEEPER-678,4.3.0,2013-09-01
810f10e9c628604a7697172df79478d9186be637,BOOKKEEPER-711,4.3.0,2013-12-03
42185c2e3d9e6d85b095842ac051f3a3c4a4d22f,BOOKKEEPER-712,4.3.0,2013-12-05
5c3a30f8e423da51b1ee03173a336400335de3b8,BOOKKEEPER-709,4.3.0,2013-11-23
79a73f0f71be5701b44ab47c14f92945989b1417,BOOKKEEPER-714,4.3.0,2013-12-31
78c0d2515f2e381b2c690bdbf2bf9bad03d1250c,BOOKKEEPER-710,4.3.0,2013-11-23
23f3760dd5d79e6894616834aa41d59089c9548a,BOOKKEEPER-719,4.3.0,2014-01-21
7b44d9552d8b854160278582db3f5ca07882358a,BOOKKEEPER-720,4.3.0,2014-01-21
0345c8095ee47aefd7d40a07e2a621079c94f4fd,BOOKKEEPER-708,4.3.0,2013-11-10
94ebe62b8c6ddcd2b52e8bc4eac4e102ff4cf720,BOOKKEEPER-727,4.2.3,2014-02-04
63232dec02952e3404beeafd0c73fc61c2c7cd17,BOOKKEEPER-728,4.2.3,2014-02-04
b62a67b1b11a10fe378a0bef25b846887cd104b1,BOOKKEEPER-729,4.2.3,2014-02-04
3870ff300c64dc41828fdc8c9627e76450cff077,BOOKKEEPER-725,4.2.3,2014-02-04
7e0b69cac5d406c777765bc1fa879520ea9176ec,BOOKKEEPER-726,4.2.3,2014-02-04
8aafd10f6634f039e33b0576d4b61121b494e93a,BOOKKEEPER-724,4.2.3,2014-02-02
f19744d30ed879022a66de885cb1236d54582d2b,BOOKKEEPER-731,4.2.3,2014-02-06
9d4ce1671cd6731b9b9652399c24a91c34e0bc65,BOOKKEEPER-730,4.2.3,2014-02-06
1ac25ebe98dd3038f68fe80e79570b9beceb0be8,BOOKKEEPER-740,4.2.3,2014-03-07
e1838f47800120252a3b5db77b7d1169e1daf801,BOOKKEEPER-742,4.2.3,2014-04-04
54c54f71a5fad10838c66c6a6b28ef13d9388931,BOOKKEEPER-743,4.2.3,2014-04-04
4c27506835dd0a58ee0a37c4422c44237a344b30,BOOKKEEPER-744,4.2.3,2014-04-04
e824ac2691f4e86ac5ced675cd3ffb66f00e059a,BOOKKEEPER-744,4.2.3,2014-04-04
e3594b50f93b881f8ded9fe26c9ae2f875e054ea,BOOKKEEPER-755,4.2.3,2014-05-08
151c50dbe992efcaf0fa831dbf829b792b8bb925,BOOKKEEPER-750,4.2.3,2014-04-29
d67f3a752d291b1f55e5b9597eca6b135d3626ee,BOOKKEEPER-750,4.2.3,2014-04-29
209dbf4982eb997c9691c4331dcaea3b7e4af6d6,BOOKKEEPER-763,4.2.3,2014-05-29
d11665de31b5ee6969128062569f2081b5d9cf79,BOOKKEEPER-751,4.2.3,2014-05-07
d86917af98c2a7442619f1b71aa6d4d1da5945f4,BOOKKEEPER-745,4.2.3,2014-04-04
404b83abafb94b62c0ced2ba7cf6878762643746,BOOKKEEPER-746,4.2.3,2014-04-04
68deb96d2d1de45eea0c358c0eab39847d51e1f8,BOOKKEEPER-766,4.2.3,2014-06-03
80c6e5526c63409e4f359905d0fd319ac7d2b129,BOOKKEEPER-767,4.2.3,2014-06-04
c9db762707538a99a92852e60b88bed577b01377,BOOKKEEPER-765,4.2.3,2014-06-03
37fda574a530eedc6bd3ba5030e2f3e0805c10f8,BOOKKEEPER-768,4.3.1,2014-06-17
8f09334e24deaa8e80674a702c498d802986f3c8,BOOKKEEPER-739,4.3.1,2014-03-04
b6f33e49d0671a5b982bcb3613c5c9844f6aec8b,BOOKKEEPER-774,4.3.1,2014-07-26
0c96765dffe3850ae6fc80397f9bc221421f1fa3,BOOKKEEPER-780,4.3.1,2014-08-28
8f81eba34d2af8444be9f713447e12f4387e5932,BOOKKEEPER-777,4.3.1,2014-08-28
fd6835e4f06d3cbb6a33062f582e4756d0a3139b,BOOKKEEPER-779,4.3.1,2014-08-28
caf9ef945c93833f8cbc3bb0e6e451e1e58855cb,BOOKKEEPER-778,4.3.1,2014-08-28
c918051659f9f9231989531304a0a0a15f0f939e,BOOKKEEPER-783,4.3.1,2014-09-12
4f0e52d027ed277576344ecbde1938ed3eeb7aae,BOOKKEEPER-785,4.3.1,2014-09-17
4a2174a91fbd6b85fed640ef58f1c98fd28ee2d4,BOOKKEEPER-784,4.3.1,2014-09-12
36478d1e639ba099cc4256ca2b2fbcc98f7649dd,BOOKKEEPER-786,4.3.1,2014-09-20
3020fcb555d978c986e4e014e79c14d9817b606a,BOOKKEEPER-793,4.3.1,2014-10-13
b17a30a46a820a9914bcee713f156698d93ff734,BOOKKEEPER-797,4.3.1,2014-11-19
6a94e45c6b813978d6b4fa98eeb87175d0241d96,BOOKKEEPER-815,4.3.1,2014-12-04
78d6e49d4d6bf83ee53655e6198848b896c4239c,BOOKKEEPER-800,4.3.1,2014-11-21
5de01f700ede31f186f5d8d97afac382f1e45327,BOOKKEEPER-799,4.3.1,2014-11-21
130ebfa8f3763c1b98b29124a2bb648b2a810281,BOOKKEEPER-805,4.3.1,2014-11-25
0dfb4fb94d0ccc98e1050f662712d85bcf2003b1,BOOKKEEPER-809,4.3.1,2014-12-04
8a5ac72762480f5f972aafcf1fc8207e12ef76e3,BOOKKEEPER-805,4.3.1,2014-11-25
ff5d2c5125d7d7fbe48d7935524820c55a887124,BOOKKEEPER-809,4.3.1,2014-12-04
2b88b11fa7597254ccbf828f16efc665e852788d,BOOKKEEPER-804,4.3.1,2014-11-24
e790cab6d89de3cff3ee32842347d0176b6e24c5,BOOKKEEPER-813,4.3.1,2014-12-04
e79f8736a7dfc2c7191455e4e88b85a85f0472bf,BOOKKEEPER-795,4.3.1,2014-10-27
0e3d95c9411289b89961e434ce760e3726290761,BOOKKEEPER-814,4.3.1,2014-12-04
91b80f6c8d538fd9c16b30907c95d93ee90af04a,BOOKKEEPER-801,4.3.1,2014-11-21
264995cf2fc97ae527a8c24b369790a424d88d87,BOOKKEEPER-803,4.3.1,2014-11-21
8b23bd30c5e7388e91f650615671d754a9ee2727,BOOKKEEPER-838,4.3.1,2015-02-21
e89ee080f1894143ed3415f27017b89eefe3ceb1,BOOKKEEPER-839,4.3.1,2015-02-24
f2928dca4860b3c1461b99b834992e16901c8a87,BOOKKEEPER-831,4.3.1,2014-12-17
68c5b5a40c33b813482e8a2371eedcb2e0d224e8,BOOKKEEPER-840,4.3.1,2015-03-09
4a4802ab5ef1a98eb40cd2bfb4b2f76409745220,BOOKKEEPER-828,4.3.1,2014-12-16
7177f2a03c52ca0457ea7d1a9c946f194ffb1c5f,BOOKKEEPER-834,4.3.1,2015-01-13
b24cd7fd85bb3235036e660ff3a295dc939705e6,BOOKKEEPER-847,4.3.1,2015-03-28
70da24d504e3f4cba0d87a0914a0add7ea19394d,BOOKKEEPER-848,4.3.1,2015-04-10
da1a2fa6b19ddcdba68834147bf6afbe5bf90cbf,BOOKKEEPER-833,4.3.1,2014-12-23
6688d96b52072496202f607f8c55976472f4c9a6,BOOKKEEPER-835,4.3.1,2015-01-16
5bd2edbf82bd0c8bd9ea9e507b07d23cb856f934,BOOKKEEPER-835,4.3.1,2015-01-16
1387b2be44686abfe78bf4efee4ad52d2d699e12,BOOKKEEPER-854,4.3.1,2015-05-19
6286c39eaa8f7422323fc3405c72f9c6333f444f,BOOKKEEPER-821,4.3.1,2014-12-08
35fbcc357970f126b6b9f9a7bf2a453bd3786044,BOOKKEEPER-858,4.3.2,2015-05-30
8df7e0fb18547e9805238f4bb15d3d0d67978422,BOOKKEEPER-823,4.3.2,2014-12-10
c29a4f2601f72f8543cc4b1db419c84b01de75ce,BOOKKEEPER-863,4.3.2,2015-08-06
a59bd5687e2f5c4a4ac3f2a957543b5a1a3148d8,BOOKKEEPER-802,4.3.2,2014-11-21
9803ee8e6293dcd0346b1ca3cb0f2666b5e12382,BOOKKEEPER-872,4.3.2,2015-09-21
8729d12be50295086e7440dfa5d0256abb7688d5,BOOKKEEPER-883,4.4.0,2015-11-25
626b7e8bb0b84271df97cfbf0a1b157c6cfe5a18,BOOKKEEPER-890,4.4.0,2016-02-03
63395a3e3d9bb253ea2745042631e44a3d195ea0,BOOKKEEPER-893,4.4.0,2016-02-08
9c937f5d814d4079b6134db361a0e2de1e37cd05,BOOKKEEPER-891,4.4.0,2016-02-05
9bd9e061bc225f36d8c9d516d4265aa209e4e90e,BOOKKEEPER-897,4.4.0,2016-02-23
bfa74f736ba270cc1a0bd0f7a1a6c643a00e385d,BOOKKEEPER-899,4.4.0,2016-02-28
fe52b500cfec1c93725fa967ad2d5e0e7350580c,BOOKKEEPER-900,4.4.0,2016-02-29
a77042db1b024b5cb2bdd2a5f49ea18a43bc036b,BOOKKEEPER-898,4.4.0,2016-02-28
410ff7263a477d4b75a43d006adde3549225a4b9,BOOKKEEPER-902,4.4.0,2016-03-08
9a8d62b1d1231f2fe6feca7e0c407a426a1278d5,BOOKKEEPER-769,4.4.0,2014-06-19
1a98088e38ca0a43c26d9a4847619b0a27bb90e8,BOOKKEEPER-594,4.4.0,2013-03-26
e32c38890ffbd0291e24e2b3f2625374b27f1f67,BOOKKEEPER-909,4.4.0,2016-03-31
b1c12c0f41b7c27b2452fef311f12077d771f431,BOOKKEEPER-794,4.4.0,2014-10-17
d607b366ba493617408888a768a99ee3f3ffb976,BOOKKEEPER-578,4.4.0,2013-02-27
19a5efe21ca0b33156a405f1084ddaa9ba4b28f5,BOOKKEEPER-910,4.4.0,2016-04-01
3efde26e0510be38237c73a7bfeeb105f25d8dbe,BOOKKEEPER-914,4.4.0,2016-04-06
f2bc62b85e9bb855416fa4ea424cfd19ae9944e5,BOOKKEEPER-913,4.4.0,2016-04-05
91595fc04ac6168b5a652e803e55caadae757f74,BOOKKEEPER-911,4.4.0,2016-04-02
101de10a817d2a0704ce746eaed90cc0d73ca078,BOOKKEEPER-925,4.4.0,2016-04-27
f8e0331f14a933ad2ed3d933c5eea927020b4967,BOOKKEEPER-925,4.4.0,2016-04-27
d32010f5fcc6a040a56dc8b983cc14d107cff2df,BOOKKEEPER-926,4.4.0,2016-04-30
e5f3afa5ef84dbc466562664f1f8b0cd60779c02,BOOKKEEPER-908,4.5.0,2016-03-29
2506c98f8cc474d538df84ca30d229fbe0470e29,BOOKKEEPER-939,4.5.0,2016-07-11
1f7e47005588eedd879d0b9d163b4f125c6a0d59,BOOKKEEPER-927,4.5.0,2016-05-15
8324632b2983beba1528ab53a999340756c7f563,BOOKKEEPER-933,4.5.0,2016-06-17
bf4a4d6a07f9d615752054c6743035cebd86716e,BOOKKEEPER-924,4.5.0,2016-04-22
4383b0b171d5fdfcdfa55c196998bbc6b7fdc260,BOOKKEEPER-952,4.5.0,2016-10-14
309cbba65c8532ef84c70efe181b3162e3078333,BOOKKEEPER-903,4.5.0,2016-03-09
cc3d2701687ce1a4ff14502e2214a381b43aed5f,BOOKKEEPER-956,4.5.0,2016-10-19
8f0bed9f8401001abd683c420757610996cf96d8,BOOKKEEPER-957,4.5.0,2016-10-19
026ef10e1e9706ead4f1bc6763ded2e28c91480d,BOOKKEEPER-958,4.5.0,2016-10-19
4cf097871d28b70a53f8c6bffaf1c2022e9953b2,BOOKKEEPER-955,4.5.0,2016-10-19
6d2737ca22533aed461ed71e94d2472a6664df3c,BOOKKEEPER-984,4.5.0,2016-12-10
54863473365572f955a8e7a3e022614f5f5e4604,BOOKKEEPER-988,4.5.0,2016-12-18
6e738d0c02ebe6710a24aad505e2fd9386bb8821,BOOKKEEPER-986,4.5.0,2016-12-13
ca7e5fd80662745e7f64ee8f70c66dc9734f6e3a,BOOKKEEPER-907,4.5.0,2016-03-16
13d668f2208bf472e4938cfdfd2de912eaa11275,BOOKKEEPER-959,4.5.0,2016-10-20
32ebf0ad68f85daffdec571e28206339a4d09443,BOOKKEEPER-999,4.5.0,2017-02-08
3d3340be7d754af1738a117ee07e3bed04ec5547,BOOKKEEPER-1013,4.5.0,2017-03-23
bf8ef14bc1bfdde6c6c8edcd7f380b4beca023f6,BOOKKEEPER-852,4.5.0,2015-04-10
9001e300ce0d5d2655d437e3eaa52f91487caed6,BOOKKEEPER-1018,4.5.0,2017-03-27
f30f60889e0810a47797daf4107c0d9bc2ee998c,BOOKKEEPER-1018,4.5.0,2017-03-27
ab707d2c6b3251b2a9a30a6d14074704460b3da5,BOOKKEEPER-1021,4.5.0,2017-04-03
48aa69dd0ba41f5ba7bb2b04f31172c919be4391,BOOKKEEPER-1031,4.5.0,2017-04-10
f74d07d6b96ba3e6f1270d053fa36676cf680304,BOOKKEEPER-1018,4.5.0,2017-03-27
d5af77c05256d5942c19aff2654c5d8f5ac1eb79,BOOKKEEPER-1047,4.5.0,2017-05-04
811ece53a1c975c4e768422f3d622ac9de6b3e41,BOOKKEEPER-1058,4.5.0,2017-05-10
5d43260e84c6121df72c0ee4c844651bfb726638,BOOKKEEPER-1061,4.5.0,2017-05-10
8ba8ab9403dbc464c68caf6e7cd3fc490670731e,BOOKKEEPER-1072,4.5.0,2017-05-25
64bedc2f92d5bb17783c6ea2a2db7ea29170f264,BOOKKEEPER-1075,4.5.0,2017-05-25
6698912e4d35119a2e85a6ea3877c6771073489c,BOOKKEEPER-1077,4.5.0,2017-05-25
fc51f73cbc9cdaae9876bc08cafa3e7a80826207,BOOKKEEPER-1073,4.5.0,2017-05-25
dd08ce1a644de00967dd5fe34ce15caa9789d775,BOOKKEEPER-1074,4.5.0,2017-05-25
55d1dc45c4761f150c59a34b94d21e39e69f872c,BOOKKEEPER-989,4.5.0,2016-12-20
32c2859f0bec9ab74965d954bce038480e4dc2ba,BOOKKEEPER-1098,4.5.0,2017-06-14
f47dd4272f54bb95fd38abdd6c492dbe199dd7a4,BOOKKEEPER-980,4.5.0,2016-11-29
24ac8ead6240aaaaa845afccb4e606fbe0da1602,BOOKKEEPER-1044,4.5.0,2017-04-25
0ccbc0e9c3e6a82d5e44b8347cc6567e043f253f,BOOKKEEPER-1104,4.5.0,2017-07-27
